GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population
0100000US,,United States,1600000US5167000,5167000,United States - Virginia - Richmond city,Richmond city,204214
0100000US,,United States,1600000US5168000,5168000,United States - Virginia - Roanoke city,Roanoke city,97032
0100000US,,United States,1600000US5176432,5176432,United States - Virginia - Suffolk city,Suffolk city,84585
0100000US,,United States,1600000US5182000,5182000,United States - Virginia - Virginia Beach city,Virginia Beach city,437994
0100000US,,United States,0400000US53,53,United States - Washington,Washington,6724540
0100000US,,United States,1600000US5303180,5303180,United States - Washington - Auburn city,Auburn city,70180
0100000US,,United States,1600000US5305210,5305210,United States - Washington - Bellevue city,Bellevue city,122363
0100000US,,United States,1600000US5305280,5305280,United States - Washington - Bellingham city,Bellingham city,80885
0100000US,,United States,1600000US5322640,5322640,United States - Washington - Everett city,Everett city,103019
0100000US,,United States,1600000US5323515,5323515,United States - Washington - Federal Way city,Federal Way city,89306
0100000US,,United States,1600000US5335275,5335275,United States - Washington - Kennewick city,Kennewick city,73917
0100000US,,United States,1600000US5335415,5335415,United States - Washington - Kent city,Kent city,92411
0100000US,,United States,1600000US5338038,5338038,United States - Washington - Lakewood city,Lakewood city,58163
0100000US,,United States,1600000US5343955,5343955,United States - Washington - Marysville city,Marysville city,60020
0100000US,,United States,1600000US5353545,5353545,United States - Washington - Pasco city,Pasco city,59781
0100000US,,United States,1600000US5357535,5357535,United States - Washington - Redmond city,Redmond city,54144
0100000US,,United States,1600000US5357745,5357745,United States - Washington - Renton city,Renton city,90927
0100000US,,United States,1600000US5363000,5363000,United States - Washington - Seattle city,Seattle city,608660
0100000US,,United States,1600000US5363960,5363960,United States - Washington - Shoreline city,Shoreline city,53007
0100000US,,United States,1600000US5365922,5365922,United States - Washington - South Hill CDP,South Hill CDP,52431
0100000US,,United States,1600000US5367000,5367000,United States - Washington - Spokane city,Spokane city,208916
0100000US,,United States,1600000US5367167,5367167,United States - Washington - Spokane Valley city,Spokane Valley city,89755
0100000US,,United States,1600000US5370000,5370000,United States - Washington - Tacoma city,Tacoma city,198397
0100000US,,United States,1600000US5374060,5374060,United States - Washington - Vancouver city,Vancouver city,161791
0100000US,,United States,1600000US5380010,5380010,United States - Washington - Yakima city,Yakima city,91067
0100000US,,United States,0400000US54,54,United States - West Virginia,West Virginia,1852994
0100000US,,United States,1600000US5414600,5414600,United States - West Virginia - Charleston city,Charleston city,51400
0100000US,,United States,0400000US55,55,United States - Wisconsin,Wisconsin,5686986
0100000US,,United States,1600000US5502375,5502375,United States - Wisconsin - Appleton city,Appleton city,72623
0100000US,,United States,1600000US5522300,5522300,United States - Wisconsin - Eau Claire city,Eau Claire city,65883(r49844)
0100000US,,United States,1600000US5531000,5531000,United States - Wisconsin - Green Bay city,Green Bay city,104057
0100000US,,United States,1600000US5537825,5537825,United States - Wisconsin - Janesville city,Janesville city,63575
0100000US,,United States,1600000US5539225,5539225,United States - Wisconsin - Kenosha city,Kenosha city,99218
0100000US,,United States,1600000US5540775,5540775,United States - Wisconsin - La Crosse city,La Crosse city,51320
0100000US,,United States,1600000US5548000,5548000,United States - Wisconsin - Madison city,Madison city,233209
0100000US,,United States,1600000US5553000,5553000,United States - Wisconsin - Milwaukee city,Milwaukee city,594833
0100000US,,United States,1600000US5560500,5560500,United States - Wisconsin - Oshkosh city,Oshkosh city,66083
0100000US,,United States,1600000US5566000,5566000,United States - Wisconsin - Racine city,Racine city,78860
0100000US,,United States,1600000US5584250,5584250,United States - Wisconsin - Waukesha city,Waukesha city,70718
0100000US,,United States,1600000US5585300,5585300,United States - Wisconsin - West Allis city,West Allis city,60411
0100000US,,United States,0400000US56,56,United States - Wyoming,Wyoming,563626
0100000US,,United States,1600000US5613150,5613150,United States - Wyoming - Casper city,Casper city,55316
0100000US,,United States,1600000US5613900,5613900,United States - Wyoming - Cheyenne city,Cheyenne city,59466
0100000US,,United States,0400000US72,72,United States - Puerto Rico,Puerto Rico,3725789(r49850)
0100000US,,United States,1600000US7206593,7206593,United States - Puerto Rico - Bayamón zona urbana,Bayamón zona urbana,185996
0100000US,,United States,1600000US7210334,7210334,United States - Puerto Rico - Caguas zona urbana,Caguas zona urbana,82243
0100000US,,United States,1600000US7214290,7214290,United States - Puerto Rico - Carolina zona urbana,Carolina zona urbana,157832
0100000US,,United States,1600000US7232522,7232522,United States - Puerto Rico - Guaynabo zona urbana,Guaynabo zona urbana,75443
0100000US,,United States,1600000US7252431,7252431,United States - Puerto Rico - Mayagüez zona urbana,Mayagüez zona urbana,70463
0100000US,,United States,1600000US7263820,7263820,United States - Puerto Rico - Ponce zona urbana,Ponce zona urbana,132502
0100000US,,United States,1600000US7276770,7276770,United States - Puerto Rico - San Juan zona urbana,San Juan zona urbana,381931
